primary_type,date,value
CRIMINAL TRESPASS,2011-05-08,2
CRIMINAL TRESPASS,2011-05-15,1
CRIMINAL TRESPASS,2011-05-18,1
CRIMINAL TRESPASS,2011-05-19,1
CRIMINAL TRESPASS,2011-05-23,1
CRIMINAL TRESPASS,2011-05-24,1
CRIMINAL TRESPASS,2011-05-30,2
CRIMINAL TRESPASS,2011-06-05,1
CRIMINAL TRESPASS,2011-06-06,1
CRIMINAL TRESPASS,2011-06-08,1
CRIMINAL TRESPASS,2011-06-22,2
CRIMINAL TRESPASS,2011-06-27,2
CRIMINAL TRESPASS,2011-07-05,2
CRIMINAL TRESPASS,2011-07-06,1
CRIMINAL TRESPASS,2011-07-07,1
CRIMINAL TRESPASS,2011-07-19,2
CRIMINAL TRESPASS,2011-07-20,1
CRIMINAL TRESPASS,2011-07-28,1
CRIMINAL TRESPASS,2011-07-29,1
CRIMINAL TRESPASS,2011-08-05,1
CRIMINAL TRESPASS,2011-08-11,1
CRIMINAL TRESPASS,2011-08-14,1
CRIMINAL TRESPASS,2011-08-17,1
CRIMINAL TRESPASS,2011-08-21,1
CRIMINAL TRESPASS,2011-08-22,1
CRIMINAL TRESPASS,2011-08-26,1
CRIMINAL TRESPASS,2011-08-27,1
CRIMINAL TRESPASS,2011-08-30,1
CRIMINAL TRESPASS,2011-09-03,1
CRIMINAL TRESPASS,2011-09-16,2
CRIMINAL TRESPASS,2011-09-19,1
CRIMINAL TRESPASS,2011-09-21,1
CRIMINAL TRESPASS,2011-09-22,1
CRIMINAL TRESPASS,2011-10-03,1
CRIMINAL TRESPASS,2011-10-09,1
CRIMINAL TRESPASS,2011-10-21,1
CRIMINAL TRESPASS,2011-10-22,2
CRIMINAL TRESPASS,2011-10-24,1
CRIMINAL TRESPASS,2011-10-25,1
CRIMINAL TRESPASS,2011-10-26,2
CRIMINAL TRESPASS,2011-11-01,1
CRIMINAL TRESPASS,2011-11-02,1
CRIMINAL TRESPASS,2011-11-09,1
CRIMINAL TRESPASS,2011-11-13,1
CRIMINAL TRESPASS,2011-11-23,1
CRIMINAL TRESPASS,2011-11-27,1
CRIMINAL TRESPASS,2011-11-29,1
CRIMINAL TRESPASS,2011-12-05,1
CRIMINAL TRESPASS,2011-12-07,1
CRIMINAL TRESPASS,2011-12-08,1
CRIMINAL TRESPASS,2011-12-15,1
CRIMINAL TRESPASS,2012-01-09,1
CRIMINAL TRESPASS,2012-01-11,1
CRIMINAL TRESPASS,2012-01-24,1
CRIMINAL TRESPASS,2012-01-30,1
CRIMINAL TRESPASS,2012-02-13,1
CRIMINAL TRESPASS,2012-02-22,2
CRIMINAL TRESPASS,2012-03-06,1
CRIMINAL TRESPASS,2012-03-08,1
CRIMINAL TRESPASS,2012-03-14,1
CRIMINAL TRESPASS,2012-03-22,1
CRIMINAL TRESPASS,2012-03-30,1
CRIMINAL TRESPASS,2012-03-31,1
CRIMINAL TRESPASS,2012-04-05,1
CRIMINAL TRESPASS,2012-04-11,2
CRIMINAL TRESPASS,2012-04-17,1
CRIMINAL TRESPASS,2012-04-19,1
CRIMINAL TRESPASS,2012-04-24,1
CRIMINAL TRESPASS,2012-04-25,1
CRIMINAL TRESPASS,2012-04-26,1
CRIMINAL TRESPASS,2012-04-29,2
CRIMINAL TRESPASS,2012-05-12,1
CRIMINAL TRESPASS,2012-05-20,1
CRIMINAL TRESPASS,2012-05-22,1
CRIMINAL TRESPASS,2012-05-23,1
CRIMINAL TRESPASS,2012-05-25,1
CRIMINAL TRESPASS,2012-06-05,1
CRIMINAL TRESPASS,2012-06-07,1
CRIMINAL TRESPASS,2012-06-13,1
CRIMINAL TRESPASS,2012-06-18,1
CRIMINAL TRESPASS,2012-06-19,1
CRIMINAL TRESPASS,2012-06-20,1
CRIMINAL TRESPASS,2012-06-25,1
CRIMINAL TRESPASS,2012-06-27,1
CRIMINAL TRESPASS,2012-06-28,1
CRIMINAL TRESPASS,2012-07-01,1
CRIMINAL TRESPASS,2012-07-17,1
CRIMINAL TRESPASS,2012-07-24,1
CRIMINAL TRESPASS,2012-07-27,1
CRIMINAL TRESPASS,2012-07-29,1
CRIMINAL TRESPASS,2012-08-01,2
CRIMINAL TRESPASS,2012-08-03,1
CRIMINAL TRESPASS,2012-08-09,1
CRIMINAL TRESPASS,2012-08-10,1
CRIMINAL TRESPASS,2012-08-16,1
CRIMINAL TRESPASS,2012-08-17,1
CRIMINAL TRESPASS,2012-08-19,1
CRIMINAL TRESPASS,2012-08-27,1
CRIMINAL TRESPASS,2012-09-16,1
CRIMINAL TRESPASS,2012-09-23,1
CRIMINAL TRESPASS,2012-09-29,1
CRIMINAL TRESPASS,2012-10-02,1
CRIMINAL TRESPASS,2012-10-11,1
CRIMINAL TRESPASS,2012-10-12,1
CRIMINAL TRESPASS,2012-10-13,1
CRIMINAL TRESPASS,2012-10-14,1
CRIMINAL TRESPASS,2012-10-15,1
CRIMINAL TRESPASS,2012-10-20,1
CRIMINAL TRESPASS,2012-10-24,1
CRIMINAL TRESPASS,2012-11-03,1
CRIMINAL TRESPASS,2012-11-04,1
CRIMINAL TRESPASS,2012-11-13,1
CRIMINAL TRESPASS,2012-11-14,1
CRIMINAL TRESPASS,2012-11-16,1
CRIMINAL TRESPASS,2012-12-10,1
CRIMINAL TRESPASS,2012-12-16,1
CRIMINAL TRESPASS,2012-12-19,1
CRIMINAL TRESPASS,2013-01-01,1
CRIMINAL TRESPASS,2013-01-12,1
CRIMINAL TRESPASS,2013-01-13,1
CRIMINAL TRESPASS,2013-01-18,1
CRIMINAL TRESPASS,2013-01-22,1
CRIMINAL TRESPASS,2013-02-01,1
CRIMINAL TRESPASS,2013-02-07,1
CRIMINAL TRESPASS,2013-02-16,1
CRIMINAL TRESPASS,2013-02-21,1
CRIMINAL TRESPASS,2013-03-04,1
CRIMINAL TRESPASS,2013-03-05,1
CRIMINAL TRESPASS,2013-03-06,1
CRIMINAL TRESPASS,2013-03-09,1
CRIMINAL TRESPASS,2013-03-18,1
CRIMINAL TRESPASS,2013-03-20,1
CRIMINAL TRESPASS,2013-03-30,1
CRIMINAL TRESPASS,2013-04-08,1
CRIMINAL TRESPASS,2013-04-09,1
CRIMINAL TRESPASS,2013-04-15,1
CRIMINAL TRESPASS,2013-04-20,1
CRIMINAL TRESPASS,2013-04-21,1
CRIMINAL TRESPASS,2013-04-22,1
CRIMINAL TRESPASS,2013-05-03,1
CRIMINAL TRESPASS,2013-05-08,1
CRIMINAL TRESPASS,2013-05-09,3
CRIMINAL TRESPASS,2013-05-14,1
CRIMINAL TRESPASS,2013-05-16,2
CRIMINAL TRESPASS,2013-05-18,1
CRIMINAL TRESPASS,2013-06-04,1
CRIMINAL TRESPASS,2013-06-07,1
CRIMINAL TRESPASS,2013-06-12,2
CRIMINAL TRESPASS,2013-06-13,1
CRIMINAL TRESPASS,2013-06-14,1
CRIMINAL TRESPASS,2013-06-18,1
CRIMINAL TRESPASS,2013-06-25,1
CRIMINAL TRESPASS,2013-06-26,1
CRIMINAL TRESPASS,2013-06-27,1
CRIMINAL TRESPASS,2013-07-02,1
CRIMINAL TRESPASS,2013-07-04,1
CRIMINAL TRESPASS,2013-07-14,1
CRIMINAL TRESPASS,2013-07-16,1
CRIMINAL TRESPASS,2013-07-18,1
CRIMINAL TRESPASS,2013-07-20,1
CRIMINAL TRESPASS,2013-07-23,1
CRIMINAL TRESPASS,2013-07-31,1
CRIMINAL TRESPASS,2013-08-02,1
CRIMINAL TRESPASS,2013-08-03,2
CRIMINAL TRESPASS,2013-08-07,1
CRIMINAL TRESPASS,2013-08-12,1
CRIMINAL TRESPASS,2013-08-15,1
CRIMINAL TRESPASS,2013-08-16,1
CRIMINAL TRESPASS,2013-08-17,1
CRIMINAL TRESPASS,2013-08-19,1
CRIMINAL TRESPASS,2013-08-25,1
CRIMINAL TRESPASS,2013-08-27,1
CRIMINAL TRESPASS,2013-09-02,1
CRIMINAL TRESPASS,2013-09-05,1
CRIMINAL TRESPASS,2013-09-09,1
CRIMINAL TRESPASS,2013-09-10,1
CRIMINAL TRESPASS,2013-09-12,1
CRIMINAL TRESPASS,2013-09-29,1
CRIMINAL TRESPASS,2013-10-07,1
CRIMINAL TRESPASS,2013-10-16,1
CRIMINAL TRESPASS,2013-10-21,1
CRIMINAL TRESPASS,2013-10-25,1
CRIMINAL TRESPASS,2013-10-29,1
CRIMINAL TRESPASS,2013-11-02,1
CRIMINAL TRESPASS,2013-11-05,1
CRIMINAL TRESPASS,2013-11-12,1
CRIMINAL TRESPASS,2013-11-19,1
CRIMINAL TRESPASS,2013-11-22,1
CRIMINAL TRESPASS,2013-11-24,1
CRIMINAL TRESPASS,2013-11-26,1
CRIMINAL TRESPASS,2013-12-01,2
CRIMINAL TRESPASS,2013-12-05,1
CRIMINAL TRESPASS,2013-12-16,1
CRIMINAL TRESPASS,2013-12-24,1
CRIMINAL TRESPASS,2013-12-25,1
CRIMINAL TRESPASS,2013-12-28,3
CRIMINAL TRESPASS,2014-01-03,1
CRIMINAL TRESPASS,2014-01-05,1
CRIMINAL TRESPASS,2014-01-09,1
CRIMINAL TRESPASS,2014-01-17,1
CRIMINAL TRESPASS,2014-01-20,1
CRIMINAL TRESPASS,2014-01-22,1
CRIMINAL TRESPASS,2014-01-26,2
CRIMINAL TRESPASS,2014-02-09,1
CRIMINAL TRESPASS,2014-02-20,1
CRIMINAL TRESPASS,2014-02-23,2
CRIMINAL TRESPASS,2014-02-24,1
CRIMINAL TRESPASS,2014-03-03,1
CRIMINAL TRESPASS,2014-03-06,1
CRIMINAL TRESPASS,2014-03-07,1
CRIMINAL TRESPASS,2014-03-10,1
CRIMINAL TRESPASS,2014-03-11,1
CRIMINAL TRESPASS,2014-03-12,1
CRIMINAL TRESPASS,2014-03-17,2
CRIMINAL TRESPASS,2014-03-20,1
CRIMINAL TRESPASS,2014-03-25,1
CRIMINAL TRESPASS,2014-04-02,1
CRIMINAL TRESPASS,2014-04-03,1
CRIMINAL TRESPASS,2014-04-04,1
CRIMINAL TRESPASS,2014-04-05,1
CRIMINAL TRESPASS,2014-04-09,1
CRIMINAL TRESPASS,2014-04-11,1
CRIMINAL TRESPASS,2014-04-12,1
CRIMINAL TRESPASS,2014-04-17,1
CRIMINAL TRESPASS,2014-04-25,1
CRIMINAL TRESPASS,2014-04-28,1
CRIMINAL TRESPASS,2014-05-02,1
CRIMINAL TRESPASS,2014-05-12,1
CRIMINAL TRESPASS,2014-05-15,1
CRIMINAL TRESPASS,2014-05-16,2
CRIMINAL TRESPASS,2014-05-22,1
CRIMINAL TRESPASS,2014-05-25,1
CRIMINAL TRESPASS,2014-06-04,1
CRIMINAL TRESPASS,2014-06-05,1
CRIMINAL TRESPASS,2014-06-10,1
CRIMINAL TRESPASS,2014-06-26,1
CRIMINAL TRESPASS,2014-06-30,1
CRIMINAL TRESPASS,2014-07-01,1
CRIMINAL TRESPASS,2014-07-03,1
CRIMINAL TRESPASS,2014-07-22,1
CRIMINAL TRESPASS,2014-07-26,1
CRIMINAL TRESPASS,2014-07-30,1
CRIMINAL TRESPASS,2014-08-12,1
CRIMINAL TRESPASS,2014-08-18,2
CRIMINAL TRESPASS,2014-08-20,1
CRIMINAL TRESPASS,2014-08-22,1
CRIMINAL TRESPASS,2014-08-26,1
CRIMINAL TRESPASS,2014-08-28,1
CRIMINAL TRESPASS,2014-08-29,1
CRIMINAL TRESPASS,2014-09-01,1
CRIMINAL TRESPASS,2014-09-03,1
CRIMINAL TRESPASS,2014-09-05,1
CRIMINAL TRESPASS,2014-09-08,1
CRIMINAL TRESPASS,2014-09-09,1
CRIMINAL TRESPASS,2014-09-13,1
CRIMINAL TRESPASS,2014-09-19,2
CRIMINAL TRESPASS,2014-09-22,1
CRIMINAL TRESPASS,2014-09-24,1
CRIMINAL TRESPASS,2014-09-27,1
CRIMINAL TRESPASS,2014-10-01,1
CRIMINAL TRESPASS,2014-10-02,1
CRIMINAL TRESPASS,2014-10-03,1
CRIMINAL TRESPASS,2014-10-04,1
CRIMINAL TRESPASS,2014-10-06,1
CRIMINAL TRESPASS,2014-10-15,1
CRIMINAL TRESPASS,2014-10-20,1
CRIMINAL TRESPASS,2014-10-23,1
CRIMINAL TRESPASS,2014-10-26,1
CRIMINAL TRESPASS,2014-11-11,1
CRIMINAL TRESPASS,2014-11-13,1
CRIMINAL TRESPASS,2014-11-15,1
CRIMINAL TRESPASS,2014-11-16,1
CRIMINAL TRESPASS,2014-11-19,1
CRIMINAL TRESPASS,2014-11-20,1
CRIMINAL TRESPASS,2014-12-05,1
CRIMINAL TRESPASS,2014-12-08,1
CRIMINAL TRESPASS,2014-12-09,1
CRIMINAL TRESPASS,2014-12-15,1
CRIMINAL TRESPASS,2014-12-18,1
CRIMINAL TRESPASS,2014-12-26,1
CRIMINAL TRESPASS,2014-12-27,1
CRIMINAL TRESPASS,2015-01-01,2
CRIMINAL TRESPASS,2015-01-20,1
CRIMINAL TRESPASS,2015-01-23,2
CRIMINAL TRESPASS,2015-01-30,1
CRIMINAL TRESPASS,2015-02-10,1
CRIMINAL TRESPASS,2015-02-11,1
CRIMINAL TRESPASS,2015-02-18,1
CRIMINAL TRESPASS,2015-02-20,1
CRIMINAL TRESPASS,2015-02-22,1
CRIMINAL TRESPASS,2015-02-23,1
CRIMINAL TRESPASS,2015-02-28,2
CRIMINAL TRESPASS,2015-03-02,1
CRIMINAL TRESPASS,2015-03-03,1
CRIMINAL TRESPASS,2015-03-10,1
CRIMINAL TRESPASS,2015-03-13,1
CRIMINAL TRESPASS,2015-03-15,1
CRIMINAL TRESPASS,2015-03-16,1
CRIMINAL TRESPASS,2015-03-17,1
CRIMINAL TRESPASS,2015-03-18,8
CRIMINAL TRESPASS,2015-03-19,30
CRIMINAL TRESPASS,2015-03-20,24
CRIMINAL TRESPASS,2015-03-21,14
CRIMINAL TRESPASS,2015-03-22,23
CRIMINAL TRESPASS,2015-03-23,15
CRIMINAL TRESPASS,2015-03-24,18
CRIMINAL TRESPASS,2015-03-25,23
CRIMINAL TRESPASS,2015-03-26,22
CRIMINAL TRESPASS,2015-03-27,25
CRIMINAL TRESPASS,2015-03-28,18
CRIMINAL TRESPASS,2015-03-29,18
CRIMINAL TRESPASS,2015-03-30,21
CRIMINAL TRESPASS,2015-03-31,19
CRIMINAL TRESPASS,2015-04-01,18
CRIMINAL TRESPASS,2015-04-02,20
CRIMINAL TRESPASS,2015-04-03,27
CRIMINAL TRESPASS,2015-04-04,9
CRIMINAL TRESPASS,2015-04-05,14
CRIMINAL TRESPASS,2015-04-06,13
CRIMINAL TRESPASS,2015-04-07,11
CRIMINAL TRESPASS,2015-04-08,21
CRIMINAL TRESPASS,2015-04-09,22
CRIMINAL TRESPASS,2015-04-10,14
CRIMINAL TRESPASS,2015-04-11,20
CRIMINAL TRESPASS,2015-04-12,28
CRIMINAL TRESPASS,2015-04-13,13
CRIMINAL TRESPASS,2015-04-14,22
CRIMINAL TRESPASS,2015-04-15,14
CRIMINAL TRESPASS,2015-04-16,26
CRIMINAL TRESPASS,2015-04-17,20
CRIMINAL TRESPASS,2015-04-18,19
CRIMINAL TRESPASS,2015-04-19,26
CRIMINAL TRESPASS,2015-04-20,17
CRIMINAL TRESPASS,2015-04-21,17
CRIMINAL TRESPASS,2015-04-22,19
CRIMINAL TRESPASS,2015-04-23,19
CRIMINAL TRESPASS,2015-04-24,26
CRIMINAL TRESPASS,2015-04-25,26
CRIMINAL TRESPASS,2015-04-26,22
CRIMINAL TRESPASS,2015-04-27,26
CRIMINAL TRESPASS,2015-04-28,16
CRIMINAL TRESPASS,2015-04-29,16
CRIMINAL TRESPASS,2015-04-30,15
CRIMINAL TRESPASS,2015-05-01,21
CRIMINAL TRESPASS,2015-05-02,14
CRIMINAL TRESPASS,2015-05-03,18
CRIMINAL TRESPASS,2015-05-04,25
CRIMINAL TRESPASS,2015-05-05,20
CRIMINAL TRESPASS,2015-05-06,8
CRIMINAL TRESPASS,2015-05-07,25
CRIMINAL TRESPASS,2015-05-08,16
CRIMINAL TRESPASS,2015-05-09,15
CRIMINAL TRESPASS,2015-05-10,16
CRIMINAL TRESPASS,2015-05-11,13
CRIMINAL TRESPASS,2015-05-12,21
CRIMINAL TRESPASS,2015-05-13,19
CRIMINAL TRESPASS,2015-05-14,18
CRIMINAL TRESPASS,2015-05-15,15
CRIMINAL TRESPASS,2015-05-16,15
CRIMINAL TRESPASS,2015-05-17,13
CRIMINAL TRESPASS,2015-05-18,14
CRIMINAL TRESPASS,2015-05-19,15
CRIMINAL TRESPASS,2015-05-20,19
CRIMINAL TRESPASS,2015-05-21,21
CRIMINAL TRESPASS,2015-05-22,22
CRIMINAL TRESPASS,2015-05-23,21
CRIMINAL TRESPASS,2015-05-24,20
CRIMINAL TRESPASS,2015-05-25,18
CRIMINAL TRESPASS,2015-05-26,19
CRIMINAL TRESPASS,2015-05-27,23
CRIMINAL TRESPASS,2015-05-28,21
CRIMINAL TRESPASS,2015-05-29,19
CRIMINAL TRESPASS,2015-05-30,15
CRIMINAL TRESPASS,2015-05-31,20
CRIMINAL TRESPASS,2015-06-01,19
CRIMINAL TRESPASS,2015-06-02,21
CRIMINAL TRESPASS,2015-06-03,21
CRIMINAL TRESPASS,2015-06-04,21
CRIMINAL TRESPASS,2015-06-05,15
CRIMINAL TRESPASS,2015-06-06,22
CRIMINAL TRESPASS,2015-06-07,25
CRIMINAL TRESPASS,2015-06-08,19
CRIMINAL TRESPASS,2015-06-09,28
CRIMINAL TRESPASS,2015-06-10,20
CRIMINAL TRESPASS,2015-06-11,24
CRIMINAL TRESPASS,2015-06-12,25
CRIMINAL TRESPASS,2015-06-13,18
CRIMINAL TRESPASS,2015-06-14,19
CRIMINAL TRESPASS,2015-06-15,13
CRIMINAL TRESPASS,2015-06-16,21
CRIMINAL TRESPASS,2015-06-17,18
CRIMINAL TRESPASS,2015-06-18,19
CRIMINAL TRESPASS,2015-06-19,14
CRIMINAL TRESPASS,2015-06-20,23
CRIMINAL TRESPASS,2015-06-21,8
CRIMINAL TRESPASS,2015-06-22,17
CRIMINAL TRESPASS,2015-06-23,9
CRIMINAL TRESPASS,2015-06-24,24
CRIMINAL TRESPASS,2015-06-25,35
CRIMINAL TRESPASS,2015-06-26,28
CRIMINAL TRESPASS,2015-06-27,24
CRIMINAL TRESPASS,2015-06-28,18
CRIMINAL TRESPASS,2015-06-29,19
CRIMINAL TRESPASS,2015-06-30,20
CRIMINAL TRESPASS,2015-07-01,24
CRIMINAL TRESPASS,2015-07-02,17
CRIMINAL TRESPASS,2015-07-03,16
CRIMINAL TRESPASS,2015-07-04,15
CRIMINAL TRESPASS,2015-07-05,20
CRIMINAL TRESPASS,2015-07-06,21
CRIMINAL TRESPASS,2015-07-07,21
CRIMINAL TRESPASS,2015-07-08,18
CRIMINAL TRESPASS,2015-07-09,16
CRIMINAL TRESPASS,2015-07-10,14
CRIMINAL TRESPASS,2015-07-11,18
CRIMINAL TRESPASS,2015-07-12,16
CRIMINAL TRESPASS,2015-07-13,14
CRIMINAL TRESPASS,2015-07-14,20
CRIMINAL TRESPASS,2015-07-15,15
CRIMINAL TRESPASS,2015-07-16,21
CRIMINAL TRESPASS,2015-07-17,21
CRIMINAL TRESPASS,2015-07-18,14
CRIMINAL TRESPASS,2015-07-19,19
CRIMINAL TRESPASS,2015-07-20,16
CRIMINAL TRESPASS,2015-07-21,16
CRIMINAL TRESPASS,2015-07-22,12
CRIMINAL TRESPASS,2015-07-23,17
CRIMINAL TRESPASS,2015-07-24,15
CRIMINAL TRESPASS,2015-07-25,12
CRIMINAL TRESPASS,2015-07-26,23
CRIMINAL TRESPASS,2015-07-27,24
CRIMINAL TRESPASS,2015-07-28,20
CRIMINAL TRESPASS,2015-07-29,13
CRIMINAL TRESPASS,2015-07-30,15
CRIMINAL TRESPASS,2015-07-31,19
CRIMINAL TRESPASS,2015-08-01,23
CRIMINAL TRESPASS,2015-08-02,20
CRIMINAL TRESPASS,2015-08-03,18
CRIMINAL TRESPASS,2015-08-04,20
CRIMINAL TRESPASS,2015-08-05,23
CRIMINAL TRESPASS,2015-08-06,25
CRIMINAL TRESPASS,2015-08-07,24
CRIMINAL TRESPASS,2015-08-08,18
CRIMINAL TRESPASS,2015-08-09,16
CRIMINAL TRESPASS,2015-08-10,27
CRIMINAL TRESPASS,2015-08-11,18
CRIMINAL TRESPASS,2015-08-12,14
CRIMINAL TRESPASS,2015-08-13,17
CRIMINAL TRESPASS,2015-08-14,12
CRIMINAL TRESPASS,2015-08-15,18
CRIMINAL TRESPASS,2015-08-16,18
CRIMINAL TRESPASS,2015-08-17,23
CRIMINAL TRESPASS,2015-08-18,17
CRIMINAL TRESPASS,2015-08-19,19
CRIMINAL TRESPASS,2015-08-20,19
CRIMINAL TRESPASS,2015-08-21,12
CRIMINAL TRESPASS,2015-08-22,18
CRIMINAL TRESPASS,2015-08-23,20
CRIMINAL TRESPASS,2015-08-24,20
CRIMINAL TRESPASS,2015-08-25,16
CRIMINAL TRESPASS,2015-08-26,23
CRIMINAL TRESPASS,2015-08-27,10
CRIMINAL TRESPASS,2015-08-28,18
CRIMINAL TRESPASS,2015-08-29,10
CRIMINAL TRESPASS,2015-08-30,26
CRIMINAL TRESPASS,2015-08-31,16
CRIMINAL TRESPASS,2015-09-01,20
CRIMINAL TRESPASS,2015-09-02,14
CRIMINAL TRESPASS,2015-09-03,18
CRIMINAL TRESPASS,2015-09-04,13
CRIMINAL TRESPASS,2015-09-05,20
CRIMINAL TRESPASS,2015-09-06,20
CRIMINAL TRESPASS,2015-09-07,15
CRIMINAL TRESPASS,2015-09-08,13
CRIMINAL TRESPASS,2015-09-09,22
CRIMINAL TRESPASS,2015-09-10,8
CRIMINAL TRESPASS,2015-09-11,14
CRIMINAL TRESPASS,2015-09-12,15
CRIMINAL TRESPASS,2015-09-13,13
CRIMINAL TRESPASS,2015-09-14,16
CRIMINAL TRESPASS,2015-09-15,24
CRIMINAL TRESPASS,2015-09-16,14
CRIMINAL TRESPASS,2015-09-17,11
CRIMINAL TRESPASS,2015-09-18,12
CRIMINAL TRESPASS,2015-09-19,18
CRIMINAL TRESPASS,2015-09-20,17
CRIMINAL TRESPASS,2015-09-21,14
CRIMINAL TRESPASS,2015-09-22,22
CRIMINAL TRESPASS,2015-09-23,23
CRIMINAL TRESPASS,2015-09-24,20
CRIMINAL TRESPASS,2015-09-25,11
CRIMINAL TRESPASS,2015-09-26,14
CRIMINAL TRESPASS,2015-09-27,14
CRIMINAL TRESPASS,2015-09-28,18
CRIMINAL TRESPASS,2015-09-29,16
CRIMINAL TRESPASS,2015-09-30,18
CRIMINAL TRESPASS,2015-10-01,22
CRIMINAL TRESPASS,2015-10-02,13
CRIMINAL TRESPASS,2015-10-03,15
CRIMINAL TRESPASS,2015-10-04,14
CRIMINAL TRESPASS,2015-10-05,13
CRIMINAL TRESPASS,2015-10-06,17
CRIMINAL TRESPASS,2015-10-07,18
CRIMINAL TRESPASS,2015-10-08,16
CRIMINAL TRESPASS,2015-10-09,9
CRIMINAL TRESPASS,2015-10-10,19
CRIMINAL TRESPASS,2015-10-11,15
CRIMINAL TRESPASS,2015-10-12,16
CRIMINAL TRESPASS,2015-10-13,22
CRIMINAL TRESPASS,2015-10-14,20
CRIMINAL TRESPASS,2015-10-15,18
CRIMINAL TRESPASS,2015-10-16,16
CRIMINAL TRESPASS,2015-10-17,14
CRIMINAL TRESPASS,2015-10-18,18
CRIMINAL TRESPASS,2015-10-19,25
CRIMINAL TRESPASS,2015-10-20,25
CRIMINAL TRESPASS,2015-10-21,12
CRIMINAL TRESPASS,2015-10-22,19
CRIMINAL TRESPASS,2015-10-23,25
CRIMINAL TRESPASS,2015-10-24,11
CRIMINAL TRESPASS,2015-10-25,19
CRIMINAL TRESPASS,2015-10-26,17
CRIMINAL TRESPASS,2015-10-27,15
CRIMINAL TRESPASS,2015-10-28,19
CRIMINAL TRESPASS,2015-10-29,13
CRIMINAL TRESPASS,2015-10-30,13
CRIMINAL TRESPASS,2015-10-31,17
CRIMINAL TRESPASS,2015-11-01,23
CRIMINAL TRESPASS,2015-11-02,16
CRIMINAL TRESPASS,2015-11-03,15
CRIMINAL TRESPASS,2015-11-04,23
CRIMINAL TRESPASS,2015-11-05,24
CRIMINAL TRESPASS,2015-11-06,21
CRIMINAL TRESPASS,2015-11-07,14
CRIMINAL TRESPASS,2015-11-08,17
CRIMINAL TRESPASS,2015-11-09,11
CRIMINAL TRESPASS,2015-11-10,10
CRIMINAL TRESPASS,2015-11-11,14
CRIMINAL TRESPASS,2015-11-12,21
CRIMINAL TRESPASS,2015-11-13,20
CRIMINAL TRESPASS,2015-11-14,21
CRIMINAL TRESPASS,2015-11-15,17
CRIMINAL TRESPASS,2015-11-16,19
CRIMINAL TRESPASS,2015-11-17,20
CRIMINAL TRESPASS,2015-11-18,13
CRIMINAL TRESPASS,2015-11-19,18
CRIMINAL TRESPASS,2015-11-20,16
CRIMINAL TRESPASS,2015-11-21,10
CRIMINAL TRESPASS,2015-11-22,12
CRIMINAL TRESPASS,2015-11-23,26
CRIMINAL TRESPASS,2015-11-24,14
CRIMINAL TRESPASS,2015-11-25,10
CRIMINAL TRESPASS,2015-11-26,7
CRIMINAL TRESPASS,2015-11-27,12
CRIMINAL TRESPASS,2015-11-28,12
CRIMINAL TRESPASS,2015-11-29,14
CRIMINAL TRESPASS,2015-11-30,18
CRIMINAL TRESPASS,2015-12-01,15
CRIMINAL TRESPASS,2015-12-02,13
CRIMINAL TRESPASS,2015-12-03,8
CRIMINAL TRESPASS,2015-12-04,11
CRIMINAL TRESPASS,2015-12-05,13
CRIMINAL TRESPASS,2015-12-06,19
CRIMINAL TRESPASS,2015-12-07,20
CRIMINAL TRESPASS,2015-12-08,19
CRIMINAL TRESPASS,2015-12-09,19
CRIMINAL TRESPASS,2015-12-10,11
CRIMINAL TRESPASS,2015-12-11,27
CRIMINAL TRESPASS,2015-12-12,14
CRIMINAL TRESPASS,2015-12-13,11
CRIMINAL TRESPASS,2015-12-14,11
CRIMINAL TRESPASS,2015-12-15,23
CRIMINAL TRESPASS,2015-12-16,13
CRIMINAL TRESPASS,2015-12-17,13
CRIMINAL TRESPASS,2015-12-18,13
CRIMINAL TRESPASS,2015-12-19,6
CRIMINAL TRESPASS,2015-12-20,14
CRIMINAL TRESPASS,2015-12-21,20
CRIMINAL TRESPASS,2015-12-22,19
CRIMINAL TRESPASS,2015-12-23,18
CRIMINAL TRESPASS,2015-12-24,19
CRIMINAL TRESPASS,2015-12-25,8
CRIMINAL TRESPASS,2015-12-26,10
CRIMINAL TRESPASS,2015-12-27,11
CRIMINAL TRESPASS,2015-12-28,12
CRIMINAL TRESPASS,2015-12-29,12
CRIMINAL TRESPASS,2015-12-30,11
CRIMINAL TRESPASS,2015-12-31,8
CRIMINAL TRESPASS,2016-01-01,8
CRIMINAL TRESPASS,2016-01-02,9
CRIMINAL TRESPASS,2016-01-03,16
CRIMINAL TRESPASS,2016-01-04,23
CRIMINAL TRESPASS,2016-01-05,10
CRIMINAL TRESPASS,2016-01-06,8
CRIMINAL TRESPASS,2016-01-07,18
CRIMINAL TRESPASS,2016-01-08,15
CRIMINAL TRESPASS,2016-01-09,12
CRIMINAL TRESPASS,2016-01-10,15
CRIMINAL TRESPASS,2016-01-11,10
CRIMINAL TRESPASS,2016-01-12,21
CRIMINAL TRESPASS,2016-01-13,11
CRIMINAL TRESPASS,2016-01-14,19
CRIMINAL TRESPASS,2016-01-15,12
CRIMINAL TRESPASS,2016-01-16,11
CRIMINAL TRESPASS,2016-01-17,10
CRIMINAL TRESPASS,2016-01-18,9
CRIMINAL TRESPASS,2016-01-19,16
CRIMINAL TRESPASS,2016-01-20,12
